SA3_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
20803,1866,492,2578,678,164,6787,7447,9492,3069,137,3996,3539,690,1215,8474,680,7426,74750,3573,111477,102,67,25,6,50,46,6,15,68,15,52,473,3652,4425,9518,10387,3838,952,5072,4801,1045,1764,10407,1177,10059,75905,7384,122693,7,8,4,0,5,3,3,0,12,0,17,106,10,152,366,154,183,67,211,327,52,112,210,70,229,745,65,1879,377,164,182,67,214,326,57,112,223,70,243,854,69,2032,8980,8938,3591,813,4770,4319,954,1594,9721,1074,8854,56611,2995,95210,150,66,47,66,63,116,24,35,96,28,137,266,3049,3712,9505,9168,3822,951,5040,4758,1035,1748,10045,1171,9239,57728,6117,100957
20804,445,122,680,186,27,1864,2167,2902,1173,61,982,1081,196,297,2679,193,2546,27061,1099,38791,27,22,14,3,8,7,0,0,19,3,24,177,1238,1504,2749,3127,1411,402,1237,1482,295,413,3144,320,3252,27418,2361,42162,0,3,0,0,0,0,0,0,0,0,0,33,0,34,104,35,82,15,39,83,15,23,49,27,62,198,13,511,104,34,86,15,39,83,15,23,48,27,62,232,13,551,2617,2750,1312,373,1177,1368,267,385,2982,289,2933,21587,909,33858,29,8,11,13,17,17,3,3,29,8,38,99,1070,1276,2744,2795,1403,402,1232,1476,287,413,3058,325,3027,21911,1994,35686
20901,2165,575,2845,746,122,7419,8562,9662,3152,167,4158,3615,763,1182,9391,630,8456,75527,3545,114421,101,78,37,9,37,41,16,16,84,6,58,536,3538,4400,11037,10618,3957,1132,5327,4938,1179,1816,11641,1206,11367,76817,7205,126236,33,30,7,0,4,3,0,0,35,0,31,544,12,664,517,180,243,51,251,354,67,125,302,79,301,744,45,2120,543,215,249,55,258,361,70,126,338,81,333,1290,59,2784,10340,8999,3653,1053,4985,4482,1072,1645,10797,1086,10090,56568,3022,97552,119,51,27,18,53,60,15,25,51,27,49,293,2913,3475,11007,9262,3930,1130,5297,4899,1148,1788,11180,1191,10473,58145,5999,103806
20902,1872,483,2428,669,173,6908,4894,6798,1547,82,3217,1962,447,713,7810,382,5486,57115,2552,83497,79,54,21,26,57,35,6,8,91,13,62,428,4172,4893,7359,7732,2161,733,4645,3182,853,1205,9771,871,7974,58210,6895,95299,8,9,3,0,5,0,0,0,9,0,10,76,4,103,141,67,65,20,95,114,23,41,110,30,100,304,22,744,143,75,63,20,96,118,23,41,120,30,108,383,24,851,7070,6832,2053,631,4445,2988,800,1138,9294,802,7210,45637,2249,75770,130,38,33,76,78,58,16,17,126,39,145,318,3608,4344,7346,6943,2149,733,4624,3162,839,1197,9543,868,7460,46346,5884,80966
20903,820,187,1007,308,84,2709,4730,5254,1809,63,1817,1849,400,569,4812,335,4312,40901,2244,62073,41,36,21,16,19,23,8,9,35,5,25,278,1873,2321,5472,5600,2085,401,2153,2273,510,785,5660,521,5345,41488,4201,67105,12,8,0,0,0,0,0,0,14,0,3,72,0,99,242,92,114,26,122,190,35,53,143,40,145,469,32,1169,253,98,115,26,122,190,35,53,155,40,148,539,32,1269,5171,4698,1948,354,2002,2050,461,704,5224,475,4692,30636,1861,51630,32,18,13,15,14,12,3,11,20,7,13,126,1538,1772,5460,4808,2075,397,2140,2256,500,771,5390,516,4861,31294,3433,54668
20904,4333,1005,5960,1842,289,15467,12416,16731,3631,158,9900,5138,1233,1629,14228,892,12594,160348,7460,224376,143,144,34,7,113,57,14,13,101,16,84,1262,10428,12177,17290,18841,4954,1280,13211,7746,2127,2703,18659,1920,18635,163456,18172,252026,40,21,3,4,7,8,0,0,23,0,21,241,10,354,462,201,178,33,311,315,64,131,302,73,294,807,57,2113,501,219,185,38,322,317,71,131,323,72,319,1049,71,2464,16585,15378,4681,1204,12693,7266,1989,2501,17396,1788,16341,116916,5885,185875,172,119,41,34,99,76,29,36,150,31,134,784,8127,9388,17253,15716,4898,1277,13111,7659,2085,2669,17865,1894,16795,118755,14087,197728
21001,1121,390,1585,509,67,4576,3980,4209,1442,74,2372,1829,363,518,3359,283,3381,37237,1998,54940,57,33,9,0,24,32,4,6,34,10,24,304,1709,2168,5595,4740,1958,705,3296,2783,633,831,4511,683,4989,38049,3777,61687,5,8,0,0,0,0,0,0,3,0,3,44,0,56,162,57,95,17,102,142,34,33,73,33,80,290,23,767,168,60,95,17,102,142,34,33,76,33,90,328,25,823,5341,4001,1826,663,3143,2572,581,779,4264,636,4479,28680,1750,48514,75,26,29,19,41,50,9,13,28,6,39,174,1389,1734,5582,4092,1949,699,3278,2764,622,823,4368,678,4605,29184,3158,51071
21002,427,85,577,160,41,1475,2340,2752,854,26,1070,1013,203,424,2312,162,2003,19478,1064,29938,28,19,16,0,10,16,4,7,17,5,15,147,1337,1564,2758,2988,1022,192,1275,1269,286,560,2757,252,2597,19783,2438,32969,8,3,0,0,0,0,0,0,4,0,3,44,0,54,133,53,55,15,90,97,10,41,88,25,99,340,28,763,135,58,55,15,93,99,10,40,90,25,103,384,28,815,2579,2397,941,130,1163,1126,250,499,2445,222,2151,13827,839,23963,36,17,20,49,13,30,14,9,48,3,53,91,1090,1313,2748,2472,1015,192,1271,1255,279,548,2589,245,2307,14297,1952,26094
21003,1591,473,2059,627,131,5926,3892,5429,1135,78,2726,1661,358,545,5027,292,4192,49530,2128,69911,99,51,23,43,64,45,11,29,93,16,52,431,3990,4702,6065,6174,1783,819,4040,2899,705,995,6702,786,6299,50581,6255,80537,0,4,0,0,0,0,0,0,10,0,6,68,5,91,133,49,55,19,73,93,19,40,75,21,75,248,11,594,138,58,58,19,77,91,19,40,82,21,79,321,19,689,5778,5253,1681,733,3858,2691,642,917,6307,726,5627,37897,1848,61297,135,34,38,68,97,81,19,24,120,28,91,282,3209,3812,6057,5345,1772,819,4028,2865,682,987,6513,775,5800,38491,5079,65794
21004,919,176,1092,297,66,2764,3108,4471,1027,34,1794,1279,274,556,4100,224,2917,25096,1358,40253,39,33,8,3,22,17,3,11,26,0,20,206,1720,2047,4001,5002,1290,272,2237,1718,435,836,5050,398,4032,25603,3144,45064,3,3,0,0,0,0,0,0,4,0,4,38,0,54,195,98,89,12,132,150,30,73,129,31,110,314,21,883,200,106,89,12,132,150,30,74,133,31,118,354,23,940,3759,4061,1187,253,2063,1543,396,748,4613,356,3422,18588,1087,33908,39,15,12,0,16,9,7,7,15,11,21,97,1365,1544,3998,4182,1291,269,2213,1705,434,825,4757,396,3561,19035,2473,36390
21005,3845,810,5715,1752,292,14345,8264,11882,2224,127,7886,3532,977,1167,8489,600,9216,132158,5792,177385,112,120,22,9,86,65,16,25,82,15,89,1218,10709,12347,12449,13910,3322,935,11286,5877,1804,2079,12412,1415,15011,135128,16789,204071,4,14,0,0,6,0,0,0,3,4,5,92,0,118,260,102,112,17,184,169,44,84,150,34,146,461,44,1161,265,114,112,17,190,169,47,86,153,43,148,553,50,1276,12028,11287,3142,892,10940,5560,1687,1931,11650,1337,13230,94941,4673,146356,124,72,32,26,80,62,16,23,93,26,68,843,8028,9237,12425,11473,3284,936,11210,5786,1750,2039,11890,1400,13454,96338,12746,156874
21101,2675,700,3496,909,176,9170,10301,12748,3666,148,6920,4622,860,1538,11002,798,10284,95499,4452,144496,130,106,46,30,83,68,19,33,99,23,153,669,4320,5486,13191,14109,4666,1208,8535,6326,1358,2331,13777,1522,13926,97083,8948,159148,11,0,3,0,7,4,0,0,15,0,6,91,0,126,551,197,270,49,355,422,81,150,314,106,307,819,56,2357,560,195,271,49,359,426,83,150,326,106,314,909,61,2478,12381,12007,4291,1041,8041,5745,1231,2112,12690,1353,12205,73611,3777,125005,233,90,74,115,96,117,24,48,173,51,232,351,3541,4536,13175,12293,4635,1208,8491,6283,1338,2305,13197,1511,12743,74872,7378,132024
21102,302,102,572,125,23,1353,1756,1750,783,25,821,795,130,194,1384,137,1646,16482,833,24210,14,14,5,0,8,10,0,0,7,5,9,109,657,820,2144,1877,906,286,1008,1022,186,287,1693,245,2220,16716,1509,26386,0,0,0,0,0,0,0,0,0,0,0,17,0,24,93,34,48,7,39,83,13,27,29,13,44,147,14,413,94,36,48,7,39,83,13,27,29,13,44,168,14,435,2026,1608,849,276,957,924,172,252,1573,221,1987,12816,684,20881,21,7,5,5,8,9,5,8,9,4,15,51,543,648,2140,1649,905,286,1005,1019,185,285,1611,245,2041,13029,1238,21966
21103,2125,502,2744,748,166,6824,7759,9448,2826,103,4023,3211,647,1160,8909,597,7766,67687,3246,103755,147,92,48,82,67,86,15,21,183,36,114,470,3093,4005,9822,10464,3561,907,5020,4331,974,1737,11212,1131,10626,68896,6507,114579,9,8,0,0,4,0,0,0,5,0,4,75,3,111,418,171,227,52,252,333,64,113,245,74,276,653,50,1877,428,181,227,52,248,333,64,113,258,77,283,727,51,1988,9164,8797,3237,690,4648,3836,853,1554,10197,988,9189,50907,2650,88287,215,75,79,156,76,129,31,44,219,54,149,225,2628,3390,9807,9051,3544,908,4980,4299,948,1715,10670,1119,9622,51858,5333,93662
21104,932,297,1320,376,43,3589,3630,4496,1488,78,2254,1719,310,508,3676,288,4040,39575,1442,57168,49,33,17,18,23,28,14,5,48,16,52,231,1793,2181,4753,4947,1900,496,2882,2423,511,751,4655,604,5409,40188,3275,62935,3,0,0,0,0,0,0,0,0,0,0,43,0,53,205,90,127,18,101,171,35,57,88,30,139,320,18,910,208,95,127,18,101,173,35,57,89,30,139,361,20,961,4427,4141,1727,394,2728,2131,439,658,4259,532,4722,30448,1209,49038,102,45,37,86,45,100,26,24,118,41,93,172,1554,2003,4744,4273,1894,490,2870,2403,498,736,4466,602,4958,30987,2778,52005
21105,2596,569,3189,831,257,8394,12049,13529,4012,146,5464,4693,875,1841,13274,885,10472,88446,5290,140747,122,81,40,12,55,63,12,19,105,13,98,600,5098,6113,14646,14863,4906,876,6646,6105,1293,2618,15974,1470,13762,89883,10645,155256,9,7,4,3,4,4,4,3,8,0,5,104,7,139,612,233,271,51,331,456,90,168,334,95,367,1028,93,2744,621,245,273,52,332,453,99,167,340,99,379,1128,99,2881,13825,12538,4553,778,6201,5488,1148,2390,14684,1327,12021,65363,4213,118461,159,68,38,36,66,96,27,35,91,34,102,368,4254,5002,14608,12848,4872,873,6595,6043,1271,2594,15125,1454,12501,66857,8565,126350
21201,1828,413,2307,626,149,5730,7104,10105,2269,101,4247,2872,619,1176,9155,548,6541,71104,3654,106377,66,78,21,0,44,38,11,18,60,12,59,531,5437,6230,8851,11084,2869,566,5185,3824,925,1751,11048,974,8907,72260,9240,118342,3,0,0,0,4,0,0,0,16,0,7,65,3,93,374,142,164,29,210,252,61,98,237,58,209,653,47,1669,377,144,164,27,212,252,64,98,246,58,215,714,53,1754,8347,8937,2644,509,4864,3449,804,1582,10104,896,7483,50104,2801,84994,111,66,39,23,61,61,31,38,75,16,61,350,4160,4797,8841,9146,2849,562,5137,3761,894,1722,10432,966,7762,51169,7006,91543
21202,2431,661,3376,853,169,8396,7273,9521,2417,139,6011,3530,751,1104,7880,588,7274,84704,3802,121829,90,82,28,12,61,45,7,15,73,15,69,659,6080,7064,9882,10706,3182,920,7754,4983,1224,1688,10379,1263,10721,86213,10043,137287,3,6,3,0,0,4,0,0,3,0,6,85,0,100,298,101,130,39,190,250,39,84,204,48,190,501,34,1343,303,108,139,38,193,255,39,89,209,48,196,586,34,1445,9455,8849,2997,828,7435,4631,1146,1555,9629,1160,9458,63302,3195,103372,106,71,31,44,72,64,10,28,89,39,140,448,4758,5636,9867,9025,3163,914,7704,4947,1195,1666,9924,1248,9796,64327,7988,110454
21203,3246,688,4216,1316,203,10603,9220,15586,2841,116,9203,4234,1060,1495,11992,740,10489,151510,6109,206183,108,94,18,7,92,51,16,15,90,14,82,1230,9531,11167,12042,17266,3733,783,11239,5854,1615,2361,15330,1442,14781,154057,15839,227950,6,13,3,0,7,7,0,0,12,0,7,159,11,202,380,163,163,33,265,295,58,123,279,60,250,705,51,1792,386,177,165,33,274,299,58,126,289,63,256,865,52,1995,11477,13835,3479,717,10791,5395,1466,2150,14156,1338,12566,105872,4694,161595,143,82,30,34,99,63,21,41,108,30,91,762,6974,8146,12009,14093,3680,780,11163,5758,1543,2316,14547,1425,12912,107495,11717,171741
21204,3806,1057,5066,1632,276,13987,8056,10763,2779,173,8598,4179,1004,1329,7960,799,8860,124656,4990,168821,148,104,35,10,106,66,21,31,121,17,95,1138,9200,10824,12359,12513,3994,1660,11835,6631,1859,2285,11881,1873,14013,127422,14465,193644,5,13,0,0,5,0,0,0,6,0,11,82,7,118,277,107,138,44,193,255,49,101,183,48,187,492,40,1321,284,122,138,44,193,259,51,105,189,51,196,576,45,1438,11819,10497,3774,1514,11436,6207,1734,2127,11124,1782,12661,98550,4254,150110,239,115,63,103,164,128,38,41,236,36,214,950,7595,9213,12339,10731,3972,1654,11793,6596,1824,2269,11549,1863,13070,100074,11890,160760
21205,2566,856,3728,1102,200,10527,8498,10376,3468,223,6757,4621,884,1125,8496,707,9798,120274,3930,164218,158,75,57,66,91,111,28,22,118,18,129,819,6809,8094,11895,11543,4631,1836,8772,6858,1496,1893,11181,1588,13653,122195,10936,182833,6,9,0,0,3,0,0,0,3,0,4,119,4,145,407,127,206,64,215,361,53,112,166,71,222,642,59,1758,409,135,214,64,219,366,53,112,168,71,228,759,66,1902,11265,9810,4336,1624,8403,6301,1387,1720,10501,1458,12367,96548,3503,145469,202,81,69,148,106,132,39,47,174,56,198,617,5876,7072,11876,10030,4614,1830,8727,6795,1482,1883,10848,1586,12789,97918,9441,154433
21301,3645,1061,5216,1637,260,14377,8206,11521,2494,149,8482,3748,1032,1136,7849,728,8870,114762,5197,159198,128,117,28,7,101,50,25,27,104,17,67,1069,10989,12499,12732,13461,3736,1399,12026,6178,1951,2103,11604,1806,14151,117471,16447,186067,5,10,4,4,5,4,7,4,8,4,3,90,7,123,251,82,84,19,202,173,33,64,134,53,155,399,36,1063,258,92,81,17,201,173,37,64,144,56,167,483,47,1187,12279,11276,3563,1303,11641,5852,1838,1989,10859,1717,12721,90172,4435,142232,181,112,53,76,157,82,37,30,162,32,155,943,8818,10306,12719,11476,3699,1401,12001,6111,1908,2082,11162,1801,13041,91603,13298,153723
21302,1371,425,1911,535,193,5536,4805,6442,1759,84,2979,2168,497,711,5844,378,4889,52409,2495,77064,55,61,29,5,37,29,3,6,51,6,36,370,3410,3989,6589,7145,2290,665,4102,3145,841,1103,7268,809,6842,53313,6094,86589,11,13,4,0,0,6,0,4,12,0,14,120,3,167,213,93,102,22,118,140,29,55,134,30,166,534,40,1206,227,104,106,22,118,145,28,56,144,30,187,658,43,1372,6268,6021,2140,580,3930,2924,774,1023,6786,756,5996,39250,2152,65848,92,32,31,65,38,38,16,14,30,22,54,197,2721,3189,6583,6149,2273,665,4077,3111,816,1095,6966,809,6236,40111,4913,70407
21303,1310,318,1646,481,64,4523,3132,6643,1170,108,2443,1304,380,438,7089,248,5184,52975,2121,76016,54,43,15,3,41,15,9,11,48,11,39,378,4102,4673,4472,7252,1563,536,3373,1979,612,753,8446,582,6868,53838,6295,85209,4,11,0,0,0,0,0,0,6,0,8,87,6,115,106,58,48,9,68,71,26,26,87,13,82,355,15,703,113,68,48,9,68,78,26,26,93,13,81,440,21,814,4280,6335,1491,437,3223,1857,561,697,8103,556,6206,42190,1785,67022,67,34,16,89,64,32,5,13,42,3,88,284,3584,4112,4461,6438,1555,532,3362,1962,602,735,8238,577,6377,42917,5385,71946
21304,3384,726,4274,1242,231,10945,8971,15073,2738,109,7690,3706,969,1618,11519,721,9779,123965,5631,174610,113,125,45,22,81,63,24,23,109,20,72,1022,11436,12884,12211,16998,3712,756,9814,5344,1580,2580,15012,1472,14131,126227,17302,198439,12,13,3,0,3,5,0,5,14,5,7,128,4,173,429,175,182,38,307,296,65,147,300,66,248,733,55,1925,449,191,190,38,312,295,61,157,310,72,257,861,59,2102,11589,13494,3447,698,9329,4904,1426,2347,13702,1374,11891,86645,4313,138705,141,81,35,18,93,57,28,26,88,15,60,655,8986,10003,12180,13768,3674,749,9732,5253,1517,2535,14102,1457,12203,88166,13358,150806
21305,3654,786,4944,1629,297,12366,10329,17469,2995,124,10728,4687,1096,1607,13259,735,12844,203313,6603,265659,113,130,35,3,107,43,12,22,96,13,94,1784,16469,18726,13602,19421,3982,827,13074,6393,1666,2511,17004,1532,17883,206719,23372,296748,36,21,6,0,7,8,0,0,35,4,39,337,16,475,609,265,233,30,401,391,71,161,384,77,390,1061,69,2738,649,282,240,32,414,394,74,161,418,79,430,1399,82,3212,12783,15449,3655,763,12464,5833,1479,2284,15489,1412,14804,141930,5066,204721,131,98,31,26,103,58,19,19,104,13,89,1259,12265,13942,13553,15834,3924,825,12970,6286,1565,2471,16008,1512,15326,144584,17420,221868
21401,3121,726,3478,865,233,9014,10012,12842,3400,139,5578,4242,965,1964,12829,821,8701,76482,4327,122784,249,112,75,96,84,122,24,49,208,41,216,510,6375,7480,12959,14401,4373,1086,7141,5852,1503,2892,16160,1589,12399,77857,10932,139281,7,10,0,0,8,0,0,0,15,0,16,117,3,161,562,229,304,45,363,468,96,180,412,114,345,940,97,2604,573,243,304,45,371,467,92,180,430,114,362,1057,103,2769,12046,11917,3945,838,6577,5169,1317,2601,14662,1382,10445,56589,3468,104440,318,105,104,206,142,167,61,65,274,83,345,316,5192,6239,12938,12262,4350,1090,7097,5805,1476,2854,15364,1578,11153,57967,8765,113444
21402,3254,980,3915,857,224,10533,15913,13461,6354,295,6113,7189,1230,2520,13026,1230,10249,91009,5472,148934,237,135,88,95,104,130,36,46,224,47,106,739,8081,9487,19782,15094,7858,1839,7726,9434,1824,3661,16505,2256,14271,92604,13776,168948,48,57,14,0,5,14,4,3,72,0,57,1181,36,1427,1105,388,668,127,569,817,146,322,593,156,571,1461,128,4394,1155,443,681,128,574,834,149,326,660,156,627,2640,165,5826,18149,12613,6959,1429,6915,8243,1577,3192,14750,1970,12275,67679,4529,127180,462,169,179,277,179,302,84,99,358,113,246,593,6746,8430,19762,13224,7826,1838,7671,9376,1806,3612,15772,2244,13149,70918,11439,141435
21501,1329,363,1569,356,100,4417,6127,5168,1834,74,2837,2406,408,1115,4991,454,3357,30411,1797,51070,92,50,14,5,33,39,13,23,43,13,41,273,4348,4851,7860,5973,2349,468,3606,3312,627,1653,6363,835,4968,31042,6240,60340,3,6,4,0,0,0,0,0,5,0,4,36,0,44,416,142,189,30,247,294,46,140,231,61,210,463,44,1517,416,143,189,30,249,294,46,140,233,63,215,494,44,1566,7271,4988,2123,410,3271,2921,559,1473,5781,737,4292,22674,1510,44541,168,79,30,24,65,64,13,34,72,28,69,260,3762,4363,7858,5203,2339,468,3584,3286,617,1646,6090,827,4577,23422,5319,50466
21502,1210,290,1510,432,200,4277,4127,4867,1302,63,2349,1914,431,806,4379,324,2839,30467,1873,48126,93,88,20,3,41,26,11,17,68,14,29,272,4044,4566,5546,5676,1751,420,3125,2721,716,1238,5661,626,4374,31176,6117,56972,3,4,0,0,0,0,0,0,4,0,0,29,3,40,268,84,95,23,181,226,40,90,167,49,151,349,40,1093,272,88,95,23,181,226,40,90,171,49,154,377,39,1133,5166,4609,1620,380,2876,2409,642,1112,5185,560,3719,22651,1539,41383,99,77,23,16,56,62,18,23,74,13,53,316,3308,3903,5538,4781,1738,420,3105,2698,705,1225,5439,628,3931,23342,4886,46427
21503,692,215,853,197,74,2569,3437,3305,1048,51,1769,1418,263,596,2489,243,1706,20266,1332,32407,64,54,18,3,36,32,5,20,37,9,23,196,2911,3281,4502,3836,1339,368,2265,1972,445,937,3217,472,2580,20659,4318,38264,0,0,0,0,4,0,0,0,3,0,0,15,0,20,242,106,87,18,127,152,27,76,124,37,117,248,19,813,246,106,87,18,130,152,25,76,130,37,114,264,19,832,4147,3133,1215,333,2079,1750,390,810,2904,415,2194,15278,1083,27996,102,49,32,17,47,61,18,38,49,23,37,212,2366,2822,4492,3288,1338,365,2250,1957,436,925,3083,465,2343,15760,3464,31652
21601,865,217,1039,239,71,2870,3821,3257,1141,51,1745,1522,352,632,3032,283,2115,20066,1308,33250,77,40,28,30,35,43,14,13,56,15,36,174,2377,2764,4940,3777,1488,340,2274,2084,534,959,3950,523,3191,20477,3749,38889,0,4,0,0,0,0,0,0,6,0,3,16,0,20,270,72,103,17,133,182,39,84,138,36,123,263,26,897,270,80,103,17,133,182,39,84,138,36,125,274,28,912,4558,3085,1338,284,2074,1835,474,846,3567,464,2723,14985,1130,28948,116,48,40,33,49,59,21,28,56,14,47,199,1916,2384,4941,3211,1481,340,2264,2072,529,950,3766,516,2900,15463,3078,32243
21602,770,203,875,159,50,2390,3233,2563,941,56,1461,1283,255,668,2511,241,1588,15224,1025,25932,46,36,11,3,24,19,4,16,40,3,27,125,1949,2199,4225,3019,1262,321,1911,1823,425,1046,3315,445,2489,15507,3023,30522,4,0,0,0,0,0,0,0,5,0,4,13,0,18,233,80,114,18,138,167,28,88,152,45,119,227,34,862,237,80,114,17,138,173,28,88,154,46,126,239,34,884,3881,2447,1128,269,1736,1611,388,922,2970,381,2114,11395,832,22674,96,47,17,32,29,31,9,27,48,16,41,132,1577,1916,4218,2571,1258,321,1900,1813,425,1042,3176,445,2282,11765,2439,25470
21603,1590,375,2003,398,107,4925,5744,5697,1679,73,2776,2243,509,911,5213,399,3715,36384,2159,57873,84,73,21,11,45,44,6,17,85,18,47,370,4773,5412,7580,6642,2229,576,3708,3294,817,1457,6881,785,5770,37153,7045,68206,3,0,0,0,0,5,0,0,7,0,5,39,0,47,324,124,137,45,185,251,66,104,192,49,149,384,34,1197,327,126,137,45,185,253,66,104,199,49,154,423,35,1243,7084,5393,2061,503,3413,2938,723,1303,6255,710,4975,26464,1761,49298,157,81,31,20,86,68,22,40,70,17,45,329,3836,4486,7570,5591,2224,572,3683,3258,806,1448,6526,778,5175,27216,5638,55021
21701,786,215,1025,217,68,2707,3917,2864,1109,50,1678,1335,262,605,2899,279,2127,19077,1165,31708,43,35,17,4,23,31,7,9,39,13,18,169,2068,2381,4936,3315,1416,327,2205,1868,419,939,3729,504,3176,19459,3298,36792,0,0,0,0,0,5,0,0,0,0,0,16,0,24,255,74,95,21,140,155,30,67,120,38,128,266,19,869,255,74,95,21,145,160,30,67,124,38,129,283,21,891,4589,2803,1280,278,1996,1654,375,837,3425,449,2757,14471,971,27922,91,38,39,27,51,45,8,12,38,20,51,116,1714,2067,4936,2906,1411,327,2186,1852,411,923,3581,500,2942,14866,2704,30877
21703,731,228,916,254,65,2631,3180,2987,1054,39,1575,1406,276,637,2804,267,1961,20912,1218,33222,59,36,22,3,22,21,3,9,44,5,22,202,2275,2645,4130,3419,1357,305,2027,1894,425,928,3585,494,2901,21367,3569,38497,0,0,0,0,0,0,0,0,0,0,0,11,0,11,187,59,77,22,116,144,21,62,98,31,90,287,29,794,187,59,77,22,116,144,21,62,98,31,90,298,29,803,3838,2896,1245,268,1860,1713,386,838,3299,451,2487,15824,1048,28977,101,51,31,17,45,35,13,25,54,16,63,189,1880,2322,4128,3006,1351,305,2021,1887,415,925,3454,493,2650,16312,2962,32101
